Timestep,C7,LANK,LASI,LBiceps,LClavicle,LD1M,LElbow,LForearm,LHEE,LKNE,LLCA,LMAnkle,LMElbow,LMKnee,LMT5,LPSI,LSH1,LSH2,LSH3,LSTL,LShoulder,LTH1,LTH2,LTH3,LTHI,LTIB,LTOE,LWrist,RANK,RASI,RBiceps,RD1M,RElbow,RForearm,RHEE,RKNE,RLCA,RMAnkle,RMElbow,RMKnee,RMT5,RPSI,RSH1,RSH2,RSTL,RShoulder,RTH1,RTH2,RTH3,RTHI,RTIB,RTOE,RWrist
688,0.0113494,0.0182731,0.0549921,0.0154318,0.00841572,0.0207664,0.0278924,0.0126452,0.0308356,0.0089079,0.0278867,0.0231429,0.00911577,0,0.0306108,0.0454768,0.00806689,0.00796979,0.0133764,0.0262467,0.0376283,0.0105647,0.0200421,0.0157739,0.0133314,0.00459234,0.0213182,0.007332,0.00894417,0.0339151,0.0139749,0.00557879,0.0252444,0.010383,0.024774,0.0153151,0.0122532,0.00994503,0.0131916,0,0.0212583,0.0477425,0.0153656,0.010513,0.0159448,0.0532107,0.0133386,0.0150591,0.0112063,0.0170907,0.0116449,0.00998988,0.0188724
689,0.0111916,0.0182876,0.0549094,0.0151468,0.00838686,0.0209393,0.027818,0.0126644,0.0311452,0.0087926,0.0280338,0.0232881,0.00913795,0,0.0308486,0.0453274,0.00813254,0.00811188,0.0135656,0.0263107,0.0376851,0.0101091,0.0195994,0.0152509,0.0129063,0.00442302,0.0214394,0.00713467,0.00899077,0.0340963,0.0141297,0.00585872,0.0252092,0.0104517,0.0250553,0.0155141,0.0124691,0.0100741,0.0129748,0,0.0214919,0.0477003,0.0156486,0.010788,0.0161781,0.0534107,0.0130227,0.0147009,0.0108763,0.0167622,0.0118733,0.00988956,0.0190652
690,0.011085,0.0183012,0.0548862,0.0149592,0.00843216,0.0211179,0.0278382,0.0126877,0.0314309,0.00866211,0.0281561,0.0234242,0.00921351,0,0.0310891,0.0451706,0.00818913,0.00823022,0.0137275,0.0263368,0.0377225,0.00969035,0.0192014,0.0147765,0.0125157,0.00426109,0.0215772,0.00705341,0.00903794,0.0342374,0.0142109,0.00615469,0.0252182,0.0105147,0.0253156,0.0157047,0.0126536,0.0101851,0.0128873,0,0.0217342,0.0476334,0.0159292,0.011057,0.0164007,0.0535473,0.0127704,0.0144161,0.0106196,0.0165008,0.0121123,0.00982665,0.0192036
691,0.0110187,0.0183135,0.0549213,0.0148667,0.00853079,0.0213016,0.0279495,0.012708,0.0316925,0.00851145,0.028254,0.023551,0.00932964,0,0.0313326,0.0450035,0.00823461,0.00832207,0.0138614,0.0263494,0.0377385,0.00930553,0.0188486,0.0143523,0.012157,0.00410141,0.021732,0.00707762,0.00908415,0.0343369,0.0142175,0.00646349,0.0252706,0.0105677,0.0255549,0.0158845,0.0128083,0.0102759,0.0129234,0,0.0219854,0.0475394,0.0162076,0.0113193,0.0166121,0.0536198,0.0125801,0.0142037,0.0104351,0.016306,0.0123599,0.0098035,0.019283
692,0.0109456,0.0183376,0.0549437,0.0147538,0.00863051,0.0214841,0.0280446,0.0127318,0.0319558,0.00837666,0.0283529,0.0236788,0.00944299,0,0.0315756,0.0448411,0.00829229,0.0084381,0.0140082,0.0263857,0.0377561,0.00891226,0.0184798,0.0139112,0.0117851,0.00395941,0.0218831,0.00709485,0.00914036,0.0344436,0.0142418,0.00677081,0.0253118,0.0106245,0.0257953,0.0160657,0.0129713,0.0103782,0.0129366,0,0.0222394,0.047453,0.0164847,0.0115841,0.0168233,0.0537043,0.0123762,0.0139761,0.0102371,0.0160967,0.0126053,0.00979171,0.0193763
693,0.0108223,0.0183911,0.0548731,0.0144847,0.00869932,0.0216572,0.0280023,0.0127753,0.0322491,0.00830976,0.0284819,0.0238193,0.00951721,0,0.0318129,0.0447052,0.00839233,0.00863993,0.0142166,0.0264806,0.0378032,0.00846905,0.018021,0.0133706,0.011353,0.00386599,0.0220062,0.00699039,0.00921964,0.0346173,0.0143908,0.00706316,0.025277,0.0107043,0.0260612,0.0162647,0.0131834,0.010531,0.0127579,0,0.0224889,0.0474186,0.0167625,0.0118645,0.017049,0.0538913,0.0120729,0.0136306,0.00992607,0.0157799,0.0128389,0.00975696,0.019574
694,0.0107071,0.0184575,0.0547917,0.0141978,0.00879666,0.0218286,0.0279486,0.0128318,0.0325426,0.00826893,0.0286114,0.0239608,0.00960417,0,0.0320487,0.0445783,0.00850648,0.0088662,0.014438,0.0266184,0.0378544,0.00802964,0.0175461,0.012812,0.0109148,0.00380474,0.0221261,0.0068973,0.00930872,0.0348005,0.0145592,0.00735531,0.0252323,0.0107943,0.0263271,0.016467,0.0134005,0.0106956,0.0125528,0,0.0227408,0.0473955,0.0170398,0.0121488,0.0172749,0.0540922,0.0117589,0.0132711,0.00960274,0.0154503,0.0130724,0.0097337,0.0197908
695,0.0106254,0.0185214,0.0547672,0.0140058,0.00893287,0.0220058,0.0279842,0.0128796,0.0328119,0.00820804,0.0287165,0.0240929,0.00972345,0,0.0322874,0.0444398,0.00860756,0.00906263,0.014631,0.0267798,0.0378824,0.00762873,0.0171184,0.0123074,0.0105089,0.00374635,0.0222629,0.00690192,0.00939455,0.03494,0.014652,0.00765675,0.0252309,0.0108714,0.026572,0.0166572,0.0135879,0.0108366,0.0124594,0,0.0230007,0.047344,0.017314,0.0124246,0.0174883,0.0542284,0.0115069,0.0129839,0.00935186,0.0151866,0.013313,0.00975214,0.0199461
696,0.0105647,0.0185826,0.054798,0.0139063,0.00908694,0.0221889,0.0281057,0.0129126,0.0330574,0.00812183,0.0287971,0.0242157,0.00986292,0,0.0325288,0.044287,0.00869336,0.00922811,0.0147955,0.0269568,0.0378854,0.00726106,0.0167388,0.0118591,0.0101316,0.00368397,0.0224168,0.00698948,0.00947666,0.0350348,0.0146683,0.00796547,0.0252719,0.0109306,0.0267961,0.0168332,0.013747,0.0109536,0.0124772,0,0.0232685,0.0472613,0.0175848,0.0126912,0.0176891,0.0542983,0.0113152,0.0127686,0.00917275,0.0149876,0.0135593,0.00981258,0.0200363
697,0.0105011,0.018655,0.0548164,0.0137868,0.00924779,0.0223692,0.0282121,0.0129514,0.0333019,0.00805859,0.0288776,0.0243386,0.0100029,0,0.0327673,0.0441404,0.00878955,0.00941485,0.0149718,0.0271488,0.0378907,0.00689937,0.0163449,0.011397,0.00974609,0.00364814,0.0225656,0.00707364,0.00956714,0.0351377,0.014703,0.00827184,0.025302,0.0109954,0.0270215,0.017011,0.0139133,0.0110806,0.0124705,0,0.0235382,0.0471867,0.0178545,0.012961,0.0178895,0.0543814,0.0111114,0.0125379,0.00898044,0.014775,0.0138038,0.00988514,0.0201418
698,0.0104204,0.0187557,0.0547458,0.0135152,0.00942933,0.0225362,0.0281898,0.0130281,0.0335719,0.00808398,0.0289865,0.0244716,0.0101344,0,0.0329944,0.0440284,0.00892838,0.00968374,0.0152069,0.0273571,0.0379316,0.00652702,0.0158618,0.0108341,0.00931955,0.00368696,0.0226835,0.00707493,0.00967939,0.0353123,0.0148679,0.00856539,0.0252578,0.0110982,0.0272712,0.0172125,0.0141247,0.0112572,0.0122833,0,0.0238021,0.0471714,0.0181256,0.0132485,0.0181045,0.054571,0.0108135,0.0121917,0.00867873,0.0144596,0.0140396,0.00993306,0.0203628
699,0.0103534,0.0188672,0.0546654,0.0132264,0.00964174,0.0227002,0.0281574,0.0131199,0.0338404,0.00814134,0.0290951,0.0246036,0.0102805,0,0.0332172,0.043927,0.00907782,0.00997162,0.015453,0.0275646,0.0379777,0.00618567,0.0153651,0.0102561,0.00889717,0.00376062,0.022796,0.00709327,0.00979874,0.0354969,0.0150538,0.0088577,0.0252032,0.0112141,0.0275208,0.0174188,0.0143405,0.0114425,0.012078,0,0.0240668,0.0471687,0.0183962,0.0135396,0.0183193,0.0547758,0.0105076,0.0118322,0.00836691,0.0141332,0.014275,0.0099925,0.0206051
700,0.0102996,0.0189739,0.0546392,0.0130294,0.00985655,0.02287,0.0282087,0.0131917,0.034085,0.00817233,0.0291793,0.0247262,0.0104384,0,0.0334426,0.0438093,0.0092096,0.0102255,0.0156698,0.0277597,0.0379972,0.00589136,0.0149188,0.00974005,0.00850517,0.00382401,0.0229251,0.00718272,0.00991165,0.035636,0.0151626,0.00915601,0.0251908,0.0113096,0.0277499,0.0176095,0.0145281,0.0116012,0.0119874,0,0.024339,0.0471328,0.0186633,0.013821,0.0185209,0.0549143,0.0102617,0.0115442,0.00812638,0.0138711,0.0145155,0.0100942,0.0207803
701,0.0102461,0.0190748,0.0546658,0.0129218,0.0100563,0.0230451,0.0283406,0.0132372,0.0343052,0.00817189,0.02924,0.0248394,0.0105979,0,0.0336702,0.0436724,0.00932296,0.0104452,0.0158568,0.0279419,0.0379882,0.00563541,0.0145245,0.00929124,0.00813752,0.00387016,0.023071,0.007326,0.0100182,0.0357279,0.0151926,0.0094594,0.0252196,0.0113792,0.0279594,0.017783,0.0146893,0.0117327,0.0120094,0,0.024619,0.047061,0.0189266,0.0140913,0.0187084,0.0549855,0.0100735,0.0113259,0.00795532,0.0136716,0.0147589,0.0102372,0.0208843
702,0.010194,0.0191841,0.0546807,0.0127946,0.0102672,0.0232157,0.0284593,0.0132908,0.0345223,0.00819913,0.0292994,0.0249508,0.0107611,0,0.0338922,0.0435432,0.0094441,0.010682,0.0160533,0.0281253,0.0379824,0.00541661,0.0141193,0.00883566,0.00777254,0.00394131,0.0232103,0.00746784,0.0101305,0.0358279,0.0152419,0.00975962,0.0252372,0.0114572,0.0281694,0.0179594,0.0148569,0.0118721,0.0120115,0,0.0248998,0.0469984,0.0191888,0.0143641,0.0188952,0.055071,0.00987502,0.0110926,0.00777262,0.01346,0.0150005,0.0103906,0.0210053
703,0.0101606,0.0193189,0.0546106,0.0125202,0.0105421,0.0233705,0.0284586,0.0133991,0.0347612,0.00833024,0.0293841,0.025069,0.0109416,0,0.0340975,0.0434575,0.00960578,0.0109939,0.0163055,0.0283262,0.0380179,0.00526427,0.0136282,0.00827922,0.00740105,0.00409377,0.0233148,0.00756607,0.0102626,0.0360037,0.0154269,0.0100488,0.0251823,0.0115878,0.0284028,0.0181658,0.0150656,0.0120598,0.0118409,0,0.0251721,0.0470027,0.0194532,0.0146562,0.0190975,0.0552672,0.00959159,0.0107484,0.00748814,0.0131526,0.0152369,0.0105178,0.0212528
704,0.0101465,0.0194616,0.0545311,0.0122297,0.0108471,0.0235211,0.0284489,0.0135237,0.0349969,0.00849391,0.0294678,0.025185,0.0111385,0,0.0342954,0.0433839,0.0097755,0.0113198,0.0165661,0.0285279,0.0380594,0.00518973,0.0131278,0.00771627,0.00705436,0.00427127,0.023412,0.00768253,0.0104,0.0361903,0.0156338,0.0103359,0.025118,0.0117338,0.0286364,0.0183776,0.0152776,0.0122542,0.011654,0,0.0254442,0.0470207,0.0197165,0.0149516,0.0192991,0.0554788,0.00930396,0.0103922,0.0071968,0.0128374,0.0154736,0.0106546,0.0215224
705,0.0101242,0.0195959,0.0545037,0.0120273,0.0111235,0.0236771,0.0285175,0.0136173,0.0352079,0.00862269,0.0295281,0.0252911,0.01133,0,0.0344949,0.0432902,0.00992387,0.0116089,0.0167955,0.0287161,0.0380709,0.0051678,0.0126837,0.00723316,0.00673924,0.00442126,0.0235259,0.00783999,0.0105289,0.0363282,0.0157605,0.0106269,0.0250941,0.0118507,0.0288501,0.0185705,0.0154636,0.0124198,0.0115776,0,0.0257231,0.0470013,0.0199754,0.0152353,0.0194861,0.0556231,0.00907386,0.0101052,0.00697417,0.0125841,0.0157121,0.0108306,0.0217185
706,0.0100802,0.019721,0.0545265,0.0119101,0.011358,0.0238382,0.028661,0.0136746,0.0353941,0.00871263,0.0295651,0.0253866,0.0115072,0,0.0346962,0.0431727,0.0100499,0.0118616,0.0169936,0.02889,0.0380503,0.00518068,0.0122979,0.0068381,0.00644617,0.00454081,0.023656,0.0080236,0.0106494,0.036416,0.0158059,0.0109213,0.0251093,0.0119336,0.0290446,0.0187433,0.015625,0.0125564,0.0116083,0,0.0260092,0.0469412,0.0202296,0.0155066,0.019659,0.0556982,0.00889726,0.00988562,0.0068173,0.0123896,0.0159512,0.011045,0.0218376
707,0.0100423,0.0198506,0.0545379,0.0117741,0.0116068,0.0239935,0.0287924,0.0137417,0.0355756,0.00883039,0.0296003,0.0254789,0.0116909,0,0.0348892,0.0430637,0.0101815,0.0121269,0.0171991,0.0290589,0.0380331,0.00526014,0.0119077,0.00645284,0.00617841,0.00467839,0.0237768,0.00820873,0.0107745,0.0365129,0.0158718,0.0112127,0.0251135,0.0120275,0.0292399,0.01892,0.0157923,0.0126995,0.0116178,0,0.0262948,0.0468916,0.0204832,0.0157804,0.0198316,0.0557882,0.0087137,0.0096522,0.00665171,0.0121846,0.016189,0.0112671,0.0219761
708,0.0100599,0.0200015,0.054469,0.0114971,0.0119523,0.0241295,0.028814,0.0138793,0.0357754,0.00905739,0.0296584,0.0255754,0.0119144,0,0.0350597,0.0430071,0.0103516,0.0124604,0.0174563,0.0292335,0.0380634,0.00547093,0.0114367,0.00597903,0.00596681,0.00489157,0.0238593,0.00838275,0.0109172,0.0366899,0.0160791,0.0114945,0.0250487,0.0121888,0.0294575,0.0191326,0.0159967,0.012889,0.0114613,0,0.0265699,0.0469165,0.0207394,0.0160746,0.0200194,0.0559928,0.0084596,0.00931368,0.00639693,0.011894,0.0164246,0.0114614,0.0222507
709,0.0101022,0.0201563,0.0543924,0.0112041,0.0123263,0.0242593,0.0288281,0.0140337,0.0359696,0.00931316,0.0297145,0.0256678,0.0121548,0,0.0352196,0.0429644,0.0105269,0.0128039,0.0177193,0.0294012,0.0381004,0.0057614,0.0109642,0.00552502,0.00581528,0.00512002,0.0239327,0.00857364,0.0110628,0.0368777,0.0163098,0.011774,0.0249752,0.0123673,0.0296752,0.0193522,0.0162041,0.0130838,0.0112883,0,0.0268431,0.0469556,0.0209947,0.016372,0.0202066,0.0562145,0.00820698,0.00896603,0.00614146,0.0115993,0.0166607,0.0116629,0.0225489
710,0.0101142,0.0202987,0.0543653,0.0109949,0.0126479,0.0243941,0.0289152,0.0141474,0.0361389,0.00952572,0.0297472,0.0257494,0.0123754,0,0.03538,0.042896,0.0106777,0.0131093,0.0179499,0.0295519,0.0381032,0.00606009,0.0105579,0.0051902,0.00569596,0.00531224,0.0240214,0.00877957,0.0111988,0.0370148,0.0164574,0.0120563,0.0249395,0.0125083,0.0298743,0.01955,0.0163873,0.0132488,0.0112187,0,0.0271228,0.0469524,0.0212454,0.0166557,0.020379,0.0563666,0.00800758,0.0086848,0.00595139,0.0113632,0.0168964,0.0119005,0.0227682
711,0.010082,0.0204278,0.0543852,0.010867,0.0129063,0.0245333,0.0290716,0.0142159,0.0362834,0.00969311,0.029757,0.0258197,0.0125687,0,0.0355408,0.0427984,0.0108042,0.0133766,0.0181482,0.0296855,0.0380703,0.00634972,0.0102199,0.0049854,0.00559369,0.00546753,0.0241253,0.00898839,0.0113254,0.037099,0.0165204,0.0123415,0.0249403,0.012607,0.030055,0.0197242,0.0165484,0.013384,0.0112485,0,0.0274096,0.0469046,0.021491,0.0169254,0.0205375,0.0564477,0.00785634,0.00846698,0.00582092,0.0111815,0.0171304,0.012173,0.0229057
712,0.0100614,0.0205574,0.0543952,0.0107205,0.0131813,0.0246646,0.0292175,0.0142961,0.0364214,0.00988545,0.0297641,0.0258847,0.0127708,0,0.0356898,0.0427111,0.0109341,0.0136529,0.018351,0.0298112,0.0380419,0.00668736,0.00988755,0.00482969,0.00554568,0.00563549,0.0242183,0.0092005,0.0114556,0.0371928,0.016605,0.0126241,0.0249305,0.0127189,0.0302368,0.0199034,0.0167149,0.0135248,0.0112577,0,0.0276946,0.0468682,0.0217356,0.0171981,0.0206956,0.0565446,0.00770277,0.00823699,0.00568605,0.0109925,0.0173634,0.0124504,0.0230635
713,0.0101329,0.0207034,0.054331,0.0104391,0.0135779,0.0247737,0.029263,0.0144599,0.0365733,0.0101854,0.0297918,0.0259504,0.0130319,0,0.0358111,0.0426854,0.0111002,0.0139917,0.0186014,0.0299388,0.0380673,0.0071523,0.00948663,0.00463355,0.00562521,0.005873,0.0242685,0.00942887,0.0116015,0.0373711,0.0168374,0.012897,0.0248565,0.0129126,0.03044,0.0201248,0.0169142,0.0137101,0.0111124,0,0.0279668,0.0469134,0.0219837,0.0174921,0.0208687,0.056761,0.00749991,0.00791279,0.00548523,0.0107319,0.0175974,0.0126992,0.0233667
714,0.0102331,0.0208488,0.0542596,0.0101435,0.0140017,0.0248749,0.0293028,0.0146416,0.0367179,0.0105087,0.0298169,0.0260098,0.0133103,0,0.0359193,0.0426743,0.0112693,0.0143376,0.0188556,0.0300581,0.0381001,0.00766061,0.00909802,0.00451379,0.00578268,0.00612091,0.0243065,0.0096722,0.011749,0.0375612,0.0170943,0.0131679,0.0247748,0.0131252,0.0306432,0.0203547,0.0171162,0.0138995,0.0109538,0,0.028236,0.0469731,0.0222307,0.017789,0.021041,0.0569954,0.00730784,0.00758378,0.0052946,0.0104724,0.0178321,0.0129533,0.0236949
715,0.0102811,0.0209779,0.0542351,0.009927,0.0143548,0.0249797,0.02941,0.0147744,0.0368368,0.0107829,0.0298195,0.0260573,0.0135567,0,0.0360267,0.0426322,0.0114122,0.0146442,0.0190764,0.0301602,0.0380953,0.0081332,0.00878883,0.00455099,0.00594546,0.00632982,0.0243589,0.00990968,0.0118869,0.0376975,0.0172651,0.0134418,0.0247282,0.0132922,0.0308292,0.0205599,0.0172974,0.0140594,0.0108919,0,0.0285118,0.0469862,0.0224726,0.0180714,0.0211993,0.0571584,0.00716291,0.0073174,0.00516235,0.0102663,0.0180643,0.0132405,0.0239394
716,0.0102642,0.02109,0.0542553,0.00978579,0.0146291,0.0250874,0.0295809,0.0148542,0.0369301,0.0110071,0.0297994,0.0260921,0.0137651,0,0.036133,0.0425551,0.0115291,0.0149123,0.0192639,0.0302449,0.038051,0.00856342,0.00856091,0.00472631,0.00609713,0.00649967,0.0244247,0.0101328,0.012016,0.0377786,0.0173475,0.0137188,0.0247149,0.013409,0.0309985,0.0207387,0.0174597,0.0141904,0.010921,0,0.0287944,0.0469501,0.0227091,0.0183387,0.0213446,0.0572484,0.00705648,0.00710782,0.00507827,0.0101081,0.018293,0.0135595,0.024097
717,0.0102634,0.0211986,0.0542671,0.00962682,0.0149214,0.0251847,0.0297424,0.014947,0.0370145,0.0112523,0.0297757,0.0261188,0.0139847,0,0.0362243,0.0424894,0.0116478,0.0151872,0.0194536,0.0303201,0.038012,0.00902165,0.00835353,0.00495759,0.00630206,0.00667933,0.0244768,0.010361,0.0121476,0.0378703,0.0174531,0.0139937,0.0246917,0.0135402,0.0311688,0.0209245,0.0176268,0.0143263,0.0109326,0,0.0290745,0.0469264,0.0229449,0.0186084,0.0214897,0.0573552,0.00695465,0.00688977,0.00499758,0.00994671,0.0185216,0.0138821,0.0242767
718,0.0103894,0.0213184,0.0542103,0.00934177,0.0153535,0.0252571,0.0298138,0.0151353,0.037109,0.0116005,0.0297702,0.0261425,0.0142786,0,0.0362829,0.0424942,0.0118013,0.0155192,0.0196873,0.0303958,0.0380331,0.00959284,0.00810016,0.00518407,0.00665153,0.0069247,0.0244822,0.0106264,0.0122926,0.0380509,0.017713,0.0142601,0.0246092,0.0137677,0.0313593,0.0211585,0.0178227,0.0145051,0.0108057,0,0.0293398,0.0469909,0.0231855,0.0189005,0.0216497,0.0575855,0.00683477,0.00659684,0.00488962,0.00973381,0.0187544,0.0141763,0.0246104
719,0.0105478,0.0214326,0.0541477,0.0090439,0.0158116,0.0253192,0.0298811,0.0153428,0.0371941,0.0119669,0.0297614,0.0261573,0.0145908,0,0.036325,0.0425149,0.0119567,0.0158557,0.0199225,0.0304625,0.0380622,0.0101876,0.00787976,0.00547455,0.00705338,0.00717861,0.0244732,0.0109064,0.0124384,0.0382437,0.0179977,0.014524,0.02452,0.014016,0.0315498,0.0214018,0.0180209,0.0146873,0.01067,0,0.0296017,0.0470712,0.0234256,0.0191953,0.0218092,0.0578347,0.00673666,0.00630775,0.00480676,0.00952988,0.0189879,0.0144744,0.0249704
720,0.0106334,0.0215276,0.0541295,0.00881858,0.0161857,0.0253832,0.0300102,0.015494,0.0372529,0.0122807,0.0297304,0.0261587,0.0148611,0,0.0363651,0.0424985,0.0120851,0.0161535,0.0201233,0.0305119,0.0380504,0.010728,0.00775092,0.0058509,0.00741841,0.00739376,0.0244764,0.0111655,0.0125755,0.0383802,0.0181935,0.0147912,0.0244628,0.0142103,0.0317245,0.0216185,0.0182009,0.0148414,0.0106238,0,0.0298704,0.0471004,0.0236606,0.0194748,0.0219556,0.0580101,0.00667454,0.00607505,0.00476801,0.00937241,0.0192174,0.0148026,0.0252421
721,0.0106348,0.021603,0.0541534,0.00866228,0.0164696,0.0254486,0.0301971,0.0155852,0.037285,0.012542,0.0296777,0.0261454,0.015085,0,0.0364031,0.0424414,0.0121863,0.0164128,0.0202901,0.0305443,0.0379952,0.011212,0.00770947,0.00628597,0.00773848,0.00757051,0.0244912,0.0113973,0.012705,0.0384594,0.0182985,0.0150625,0.0244353,0.0143463,0.0318841,0.0218066,0.0183649,0.0149684,0.01066,0,0.0301458,0.0470756,0.0238903,0.0197387,0.0220896,0.058111,0.00663761,0.00589034,0.00475847,0.00925306,0.0194422,0.0151594,0.0254228
722,0.0106571,0.0216709,0.0541699,0.00848987,0.0167721,0.0255016,0.0303764,0.0156912,0.0373059,0.0128205,0.0296209,0.0261208,0.0153223,0,0.0364229,0.0423962,0.0122882,0.016677,0.0204577,0.0305676,0.0379461,0.011714,0.00770131,0.00673928,0.00809355,0.00775639,0.0244896,0.0116362,0.0128366,0.0385496,0.0184272,0.0153327,0.0243985,0.0144982,0.0320452,0.0220026,0.018534,0.0151007,0.010682,0,0.0304181,0.047064,0.0241196,0.0200048,0.0222242,0.0582299,0.00661303,0.00570424,0.00476191,0.00913601,0.0196668,0.0155179,0.0256278
723,0.0108364,0.0217453,0.0541234,0.00820123,0.0172282,0.0255274,0.0304759,0.0159036,0.0373328,0.0131965,0.0295802,0.0260893,0.0156463,0,0.0364054,0.0424301,0.0124257,0.0169941,0.0206661,0.0305902,0.0379636,0.0123199,0.00767448,0.00719046,0.00858074,0.00800591,0.0244381,0.0119283,0.0129794,0.038733,0.0187153,0.0155941,0.0243094,0.0147588,0.0322254,0.0222527,0.0187286,0.0152736,0.0105871,0,0.0306741,0.0471477,0.0243542,0.0202941,0.0223736,0.0584771,0.00660731,0.00547713,0.00478617,0.00899449,0.0198986,0.0158485,0.0259943
724,0.0110505,0.0218112,0.0540725,0.00790227,0.0177098,0.025541,0.0305735,0.0161361,0.0373481,0.0135872,0.0295353,0.0260463,0.015989,0,0.0363689,0.0424805,0.0125651,0.0173143,0.0208745,0.0306036,0.0379904,0.0129402,0.00769303,0.00766555,0.00909779,0.00826451,0.0243692,0.0122349,0.0131226,0.0389292,0.0190297,0.0158538,0.0242146,0.0150417,0.032406,0.0225137,0.0189255,0.0154503,0.0104901,0,0.0309263,0.0472478,0.0245884,0.0205857,0.022523,0.0587443,0.00663258,0.00526977,0.00484694,0.00887029,0.0201322,0.0161813,0.0263882
725,0.0111741,0.0218554,0.0540634,0.00766954,0.018097,0.0255548,0.0307268,0.0163062,0.0373364,0.0139236,0.0294696,0.0259872,0.0162828,0,0.0363297,0.0424879,0.0126774,0.0175967,0.0210486,0.0306006,0.0379726,0.0134991,0.00779349,0.0081655,0.0095552,0.00848606,0.0243106,0.0125097,0.0132587,0.0390674,0.019252,0.0161178,0.0241484,0.0152632,0.0325724,0.0227458,0.0191079,0.0156012,0.010472,0,0.0311856,0.0472924,0.024818,0.0208609,0.0226609,0.0589355,0.00667657,0.00511018,0.0049268,0.00878195,0.0203603,0.0165408,0.02669
726,0.0111974,0.0218769,0.0540937,0.00749758,0.0183849,0.0255683,0.0309321,0.0164104,0.037297,0.0142059,0.0293828,0.0259113,0.0165237,0,0.0362871,0.0424489,0.0127621,0.0178417,0.0211885,0.0305816,0.037907,0.0139963,0.00796355,0.00867641,0.00995106,0.00867055,0.0242625,0.0127481,0.0133883,0.0391462,0.0193804,0.0163871,0.0241074,0.0154187,0.0327253,0.0229475,0.019278,0.0157271,0.0105249,0,0.0314525,0.0472788,0.025043,0.0211198,0.0227882,0.0590501,0.00672549,0.00498431,0.00500903,0.00871931,0.0205822,0.0169257,0.0268975
727,0.0112455,0.0218879,0.0541172,0.00731022,0.0186925,0.0255682,0.0311316,0.0165309,0.0372443,0.0145026,0.0292916,0.0258216,0.0167793,0,0.0362243,0.0424231,0.0128486,0.0180904,0.0213282,0.0305533,0.037849,0.0145056,0.00816275,0.00918972,0.0103697,0.00886486,0.024196,0.0129956,0.01352,0.0392367,0.0195338,0.0166555,0.0240577,0.0155923,0.0328806,0.0231588,0.0194526,0.0158587,0.0105688,0,0.0317158,0.0472789,0.0252682,0.0213808,0.022917,0.0591837,0.00679244,0.00486996,0.00510997,0.00866575,0.0208051,0.0173111,0.0271304
728,0.011476,0.0219029,0.0540844,0.00702158,0.0191644,0.0255393,0.0312623,0.0167674,0.0371947,0.0148923,0.0292161,0.0257211,0.0171322,0,0.0361212,0.0424846,0.0129723,0.0183887,0.0215068,0.0305237,0.0378645,0.0151128,0.00836047,0.00970976,0.0109087,0.00912283,0.0240764,0.0133095,0.0136608,0.0394244,0.019852,0.0169152,0.0239639,0.0158864,0.0330536,0.0234298,0.0196484,0.0160298,0.0105218,0,0.0319613,0.0473812,0.0255,0.021666,0.0230597,0.0594498,0.00691328,0.0047693,0.00527489,0.00861998,0.0210383,0.017667,0.0275323
729,0.0117423,0.0219078,0.0540486,0.00672747,0.0196608,0.0254973,0.0313922,0.0170246,0.0371316,0.0152942,0.029137,0.0256058,0.0175049,0,0.0359973,0.0425629,0.0130993,0.0186895,0.021685,0.0304846,0.0378905,0.0157303,0.00859372,0.0102377,0.0114664,0.00939101,0.0239374,0.0136386,0.013802,0.0396258,0.0201966,0.017174,0.0238658,0.0162038,0.0332277,0.0237129,0.0198472,0.0162058,0.0104781,0,0.0322029,0.0475004,0.0257321,0.0219533,0.0232032,0.0597368,0.00706807,0.00471067,0.00547619,0.00859974,0.0212738,0.0180226,0.0279628
730,0.0119028,0.0218894,0.054051,0.00649014,0.0200547,0.0254549,0.0315721,0.017214,0.0370407,0.0156411,0.0290383,0.0254731,0.0178224,0,0.0358703,0.0425927,0.0131999,0.0189538,0.0218289,0.0304302,0.0378676,0.0162828,0.00887699,0.0107627,0.0119561,0.00962447,0.0238081,0.0139279,0.0139375,0.039767,0.0204462,0.0174381,0.0237911,0.0164525,0.0333897,0.0239651,0.0200352,0.0163584,0.0105001,0,0.0324525,0.0475599,0.0259594,0.0222236,0.0233368,0.0599461,0.00721823,0.00468222,0.00566636,0.00860038,0.0215025,0.0184018,0.0282977
